Line No.  LEXEME    (TOKEN-TYPE) 	ATTRIBUTE 

571       [         	120 (OPN_BRAC) 	0        ( [ )
571       0         	45  (INT)     	0        ( num )
571       <>        	30  (NEQ)     	1        ( relop )
571       courting  	42  (ID)      	7410304  ( id )
571       div       	32  (DIV)     	2        ( mulop )
571       (         	140 (OPN_PAR) 	0        ( ( )
571       Westport  	42  (ID)      	7411560  ( id )
571       [         	120 (OPN_BRAC) 	0        ( [ )
571       530       	45  (INT)     	0        ( num )
571       ]         	130 (CLS_BRAC) 	0        ( ] )
572       )         	145 (CLS_PAR) 	0        ( ) )
572       div       	32  (DIV)     	2        ( mulop )
572       not       	13  (NOT)     	0        ( not )
572       0         	45  (INT)     	0        ( num )
572       -         	31  (MINUS)   	1        ( addop )
572       fatten    	42  (ID)      	7413920  ( id )
572       and       	32  (AND)     	4        ( mulop )
572       not       	13  (NOT)     	0        ( not )
572       Kowloon   	42  (ID)      	7415176  ( id )
572       div       	32  (DIV)     	2        ( mulop )
572       (         	140 (OPN_PAR) 	0        ( ( )
572       not       	13  (NOT)     	0        ( not )
572       9348.87   	45  (REAL)    	2        ( num )
572       mod       	32  (MOD)     	3        ( mulop )
572       (         	140 (OPN_PAR) 	0        ( ( )
572       trailers  	42  (ID)      	7417168  ( id )
573       [         	120 (OPN_BRAC) 	0        ( [ )
573       occupied  	42  (ID)      	6448976  ( id )
573       ]         	130 (CLS_BRAC) 	0        ( ] )
573       and       	32  (AND)     	4        ( mulop )
573       bluntly   	42  (ID)      	7418792  ( id )
573       [         	120 (OPN_BRAC) 	0        ( [ )
573       Kirchner  	42  (ID)      	7419864  ( id )
573       =         	30  (EQ)      	0        ( relop )
573       elderly   	42  (ID)      	7420936  ( id )
573       ]         	130 (CLS_BRAC) 	0        ( ] )
573       )         	145 (CLS_PAR) 	0        ( ) )
573       +         	999 (PLUS)    	0        ( + )
573       shortcuts 	42  (ID)      	7422376  ( id )
573       [         	120 (OPN_BRAC) 	0        ( [ )
573       (         	140 (OPN_PAR) 	0        ( ( )
574       mitigated 	42  (ID)      	7423632  ( id )
574       =         	30  (EQ)      	0        ( relop )
574       toast     	42  (ID)      	7424704  ( id )
574       )         	145 (CLS_PAR) 	0        ( ) )
574       +         	999 (PLUS)    	0        ( + )
574       1280.417e4 	45  (REAL)    	1        ( num )
574       /         	32  (DIVIDE)  	1        ( mulop )
574       (         	140 (OPN_PAR) 	0        ( ( )
574       Styx      	42  (ID)      	7426512  ( id )
574       -         	31  (MINUS)   	1        ( addop )
574       Blumenthal 	42  (ID)      	7427584  ( id )
574       <=        	30  (LEQTHEN) 	3        ( relop )
574       constrict 	42  (ID)      	7428656  ( id )
574       -         	31  (MINUS)   	1        ( addop )
575       Gimbel    	42  (ID)      	7429728  ( id )
575       )         	145 (CLS_PAR) 	0        ( ) )
575       ]         	130 (CLS_BRAC) 	0        ( ] )
575       )         	145 (CLS_PAR) 	0        ( ) )
575       +         	999 (PLUS)    	0        ( + )
575       (         	140 (OPN_PAR) 	0        ( ( )
575       (         	140 (OPN_PAR) 	0        ( ( )
575       swelter   	42  (ID)      	7431720  ( id )
575       div       	32  (DIV)     	2        ( mulop )
575       decade    	42  (ID)      	7432792  ( id )
575       )         	145 (CLS_PAR) 	0        ( ) )
575       *         	32  (TIMES)   	0        ( mulop )
575       not       	13  (NOT)     	0        ( not )
575       not       	13  (NOT)     	0        ( not )
575       (         	140 (OPN_PAR) 	0        ( ( )
575       Spartanize 	42  (ID)      	7434600  ( id )
575       or        	31  (OR)      	2        ( addop )
576       staircase 	42  (ID)      	7435672  ( id )
576       =         	30  (EQ)      	0        ( relop )
576       humorer   	42  (ID)      	7436744  ( id )
576       )         	145 (CLS_PAR) 	0        ( ) )
576       mod       	32  (MOD)     	3        ( mulop )
576       weigh     	42  (ID)      	7438000  ( id )
576       +         	999 (PLUS)    	0        ( + )
576       not       	13  (NOT)     	0        ( not )
576       not       	13  (NOT)     	0        ( not )
576       emperor   	42  (ID)      	7439440  ( id )
576       [         	120 (OPN_BRAC) 	0        ( [ )
576       inspect   	42  (ID)      	7440512  ( id )
576       ]         	130 (CLS_BRAC) 	0        ( ] )
576       and       	32  (AND)     	4        ( mulop )
577       diagnosed 	42  (ID)      	7441768  ( id )
577       or        	31  (OR)      	2        ( addop )
577       equates   	42  (ID)      	7442840  ( id )
577       =         	30  (EQ)      	0        ( relop )
577       Marks     	42  (ID)      	7443912  ( id )
577       *         	32  (TIMES)   	0        ( mulop )
577       paternally 	42  (ID)      	7444984  ( id )
577       /         	32  (DIVIDE)  	1        ( mulop )
577       reactive  	42  (ID)      	7446056  ( id )
577       [         	120 (OPN_BRAC) 	0        ( [ )
577       pardonable 	42  (ID)      	7447128  ( id )
577       ]         	130 (CLS_BRAC) 	0        ( ] )
577       +         	999 (PLUS)    	0        ( + )
578       not       	13  (NOT)     	0        ( not )
578       lemmas    	42  (ID)      	7448568  ( id )
578       +         	999 (PLUS)    	0        ( + )
578       insults   	42  (ID)      	7449640  ( id )
578       [         	120 (OPN_BRAC) 	0        ( [ )
578       tentacle  	42  (ID)      	7450712  ( id )
578       +         	999 (PLUS)    	0        ( + )
578       leafy     	42  (ID)      	7451784  ( id )
578       <>        	30  (NEQ)     	1        ( relop )
578       aimed     	42  (ID)      	7452856  ( id )
578       ]         	130 (CLS_BRAC) 	0        ( ] )
578       +         	999 (PLUS)    	0        ( + )
578       notorious 	42  (ID)      	7454112  ( id )
578       [         	120 (OPN_BRAC) 	0        ( [ )
578       fend      	42  (ID)      	7455184  ( id )
579       -         	31  (MINUS)   	1        ( addop )
579       Bruegel   	42  (ID)      	7456256  ( id )
579       =         	30  (EQ)      	0        ( relop )
579       procuring 	42  (ID)      	7457328  ( id )
579       and       	32  (AND)     	4        ( mulop )
579       Copernican 	42  (ID)      	7458400  ( id )
579       ]         	130 (CLS_BRAC) 	0        ( ] )
579       +         	999 (PLUS)    	0        ( + )
579       aqueducts 	42  (ID)      	7459656  ( id )
579       -         	31  (MINUS)   	1        ( addop )
579       not       	13  (NOT)     	0        ( not )
579       corrigible 	42  (ID)      	7460912  ( id )
579       [         	120 (OPN_BRAC) 	0        ( [ )
580       densest   	42  (ID)      	7461984  ( id )
580       and       	32  (AND)     	4        ( mulop )
580       picnicking 	42  (ID)      	7463056  ( id )
580       ]         	130 (CLS_BRAC) 	0        ( ] )
580       *         	32  (TIMES)   	0        ( mulop )
580       2760.65   	45  (REAL)    	2        ( num )
580       or        	31  (OR)      	2        ( addop )
580       typeout   	42  (ID)      	7464680  ( id )
580       +         	999 (PLUS)    	0        ( + )
580       presiding 	42  (ID)      	7465752  ( id )
580       div       	32  (DIV)     	2        ( mulop )
581       slightest 	42  (ID)      	7466824  ( id )
581       [         	120 (OPN_BRAC) 	0        ( [ )
581       pillars   	42  (ID)      	7467896  ( id )
581       or        	31  (OR)      	2        ( addop )
581       toughest  	42  (ID)      	7468968  ( id )
581       +         	999 (PLUS)    	0        ( + )
581       staggered 	42  (ID)      	7470040  ( id )
581       and       	32  (AND)     	4        ( mulop )
581       ensues    	42  (ID)      	7471112  ( id )
581       mod       	32  (MOD)     	3        ( mulop )
581       spokes    	42  (ID)      	7472184  ( id )
581       or        	31  (OR)      	2        ( addop )
582       not       	13  (NOT)     	0        ( not )
582       Fuji      	42  (ID)      	7473440  ( id )
582       mod       	32  (MOD)     	3        ( mulop )
582       Novak     	42  (ID)      	7474512  ( id )
582       or        	31  (OR)      	2        ( addop )
582       balked    	42  (ID)      	7475584  ( id )
582       /         	32  (DIVIDE)  	1        ( mulop )
582       quits     	42  (ID)      	4058480  ( id )
582       mod       	32  (MOD)     	3        ( mulop )
582       992.21    	45  (REAL)    	2        ( num )
582       <>        	30  (NEQ)     	1        ( relop )
582       perishes  	42  (ID)      	6207240  ( id )
582       div       	32  (DIV)     	2        ( mulop )
582       (         	140 (OPN_PAR) 	0        ( ( )
583       roadblock 	42  (ID)      	7477944  ( id )
583       )         	145 (CLS_PAR) 	0        ( ) )
583       ]         	130 (CLS_BRAC) 	0        ( ] )
583       and       	32  (AND)     	4        ( mulop )
583       (         	140 (OPN_PAR) 	0        ( ( )
583       (         	140 (OPN_PAR) 	0        ( ( )
583       Wylie     	42  (ID)      	7479752  ( id )
583       )         	145 (CLS_PAR) 	0        ( ) )
583       /         	32  (DIVIDE)  	1        ( mulop )
583       wrapper   	42  (ID)      	5389008  ( id )
583       =         	30  (EQ)      	0        ( relop )
583       doctoral  	42  (ID)      	7481376  ( id )
583       [         	120 (OPN_BRAC) 	0        ( [ )
583       zones     	42  (ID)      	7482448  ( id )
583       <>        	30  (NEQ)     	1        ( relop )
583       falcons   	42  (ID)      	7483520  ( id )
584       ]         	130 (CLS_BRAC) 	0        ( ] )
584       /         	32  (DIVIDE)  	1        ( mulop )
584       not       	13  (NOT)     	0        ( not )
584       not       	13  (NOT)     	0        ( not )
584       connected 	42  (ID)      	7485144  ( id )
584       [         	120 (OPN_BRAC) 	0        ( [ )
584       fourth    	42  (ID)      	7486216  ( id )
584       ]         	130 (CLS_BRAC) 	0        ( ] )
584       )         	145 (CLS_PAR) 	0        ( ) )
584       )         	145 (CLS_PAR) 	0        ( ) )
584       or        	31  (OR)      	2        ( addop )
584       not       	13  (NOT)     	0        ( not )
584       5226      	45  (INT)     	0        ( num )
584       *         	32  (TIMES)   	0        ( mulop )
584       not       	13  (NOT)     	0        ( not )
584       3286      	45  (INT)     	0        ( num )
584       /         	32  (DIVIDE)  	1        ( mulop )
584       not       	13  (NOT)     	0        ( not )
584       767       	45  (INT)     	0        ( num )
585       ]         	130 (CLS_BRAC) 	0        ( ] )
585       <>        	30  (NEQ)     	1        ( relop )
585       not       	13  (NOT)     	0        ( not )
585       Chrysler  	42  (ID)      	7489864  ( id )
585       [         	120 (OPN_BRAC) 	0        ( [ )
585       streamer  	42  (ID)      	7490936  ( id )
585       ]         	130 (CLS_BRAC) 	0        ( ] )
585       /         	32  (DIVIDE)  	1        ( mulop )
585       (         	140 (OPN_PAR) 	0        ( ( )
585       ballparks 	42  (ID)      	7492376  ( id )
585       *         	32  (TIMES)   	0        ( mulop )
585       4.2       	45  (REAL)    	2        ( num )
585       mod       	32  (MOD)     	3        ( mulop )
585       phyla     	42  (ID)      	7493816  ( id )
585       [         	120 (OPN_BRAC) 	0        ( [ )
586       rottenness 	42  (ID)      	7494888  ( id )
586       div       	32  (DIV)     	2        ( mulop )
586       Erie      	42  (ID)      	7495960  ( id )
586       [         	120 (OPN_BRAC) 	0        ( [ )
586       palm      	42  (ID)      	7497032  ( id )
586       ]         	130 (CLS_BRAC) 	0        ( ] )
586       div       	32  (DIV)     	2        ( mulop )
586       887.6475e4 	45  (REAL)    	1        ( num )
586       /         	32  (DIVIDE)  	1        ( mulop )
586       9791      	45  (INT)     	0        ( num )
586       mod       	32  (MOD)     	3        ( mulop )
586       not       	13  (NOT)     	0        ( not )
586       6         	45  (INT)     	0        ( num )
586       or        	31  (OR)      	2        ( addop )
586       0         	45  (INT)     	0        ( num )
586       and       	32  (AND)     	4        ( mulop )
587       Germanic  	42  (ID)      	7499944  ( id )
587       +         	999 (PLUS)    	0        ( + )
587       subfields 	42  (ID)      	7501016  ( id )
587       ]         	130 (CLS_BRAC) 	0        ( ] )
587       or        	31  (OR)      	2        ( addop )
587       versatile 	42  (ID)      	7502272  ( id )
587       div       	32  (DIV)     	2        ( mulop )
587       (         	140 (OPN_PAR) 	0        ( ( )
587       Kewaskum  	42  (ID)      	7503528  ( id )
587       *         	32  (TIMES)   	0        ( mulop )
587       not       	13  (NOT)     	0        ( not )
587       (         	140 (OPN_PAR) 	0        ( ( )
587       unstable  	42  (ID)      	7504968  ( id )
587       +         	999 (PLUS)    	0        ( + )
588       befriended 	42  (ID)      	7506040  ( id )
588       -         	31  (MINUS)   	1        ( addop )
588       unbroken  	42  (ID)      	7507112  ( id )
588       )         	145 (CLS_PAR) 	0        ( ) )
588       /         	32  (DIVIDE)  	1        ( mulop )
588       fictional 	42  (ID)      	7508368  ( id )
588       <>        	30  (NEQ)     	1        ( relop )
588       sprinting 	42  (ID)      	7509440  ( id )
588       )         	145 (CLS_PAR) 	0        ( ) )
588       mod       	32  (MOD)     	3        ( mulop )
588       (         	140 (OPN_PAR) 	0        ( ( )
588       (         	140 (OPN_PAR) 	0        ( ( )
588       confiding 	42  (ID)      	7511064  ( id )
588       -         	31  (MINUS)   	1        ( addop )
589       microwave 	42  (ID)      	7512136  ( id )
589       <=        	30  (LEQTHEN) 	3        ( relop )
589       keynote   	42  (ID)      	7513208  ( id )
589       -         	31  (MINUS)   	1        ( addop )
589       snaked    	42  (ID)      	7514280  ( id )
589       )         	145 (CLS_PAR) 	0        ( ) )
589       mod       	32  (MOD)     	3        ( mulop )
589       godparent 	42  (ID)      	7515536  ( id )
589       -         	31  (MINUS)   	1        ( addop )
589       (         	140 (OPN_PAR) 	0        ( ( )
589       iterates  	42  (ID)      	7516792  ( id )
589       -         	31  (MINUS)   	1        ( addop )
590       Martinique 	42  (ID)      	7517864  ( id )
590       div       	32  (DIV)     	2        ( mulop )
590       oblige    	42  (ID)      	3824584  ( id )
590       [         	120 (OPN_BRAC) 	0        ( [ )
590       redwood   	42  (ID)      	7519304  ( id )
590       ]         	130 (CLS_BRAC) 	0        ( ] )
590       >         	30  (GTHEN)   	5        ( relop )
590       clerking  	42  (ID)      	7520560  ( id )
590       -         	31  (MINUS)   	1        ( addop )
590       consummate 	42  (ID)      	7521632  ( id )
590       -         	31  (MINUS)   	1        ( addop )
590       unions    	42  (ID)      	7522704  ( id )
590       +         	999 (PLUS)    	0        ( + )
591       winning   	42  (ID)      	7523776  ( id )
591       [         	120 (OPN_BRAC) 	0        ( [ )
591       felony    	42  (ID)      	7524848  ( id )
591       ]         	130 (CLS_BRAC) 	0        ( ] )
591       )         	145 (CLS_PAR) 	0        ( ) )
591       -         	31  (MINUS)   	1        ( addop )
591       74        	45  (INT)     	0        ( num )
591       +         	999 (PLUS)    	0        ( + )
591       Walpole   	42  (ID)      	7526656  ( id )
591       div       	32  (DIV)     	2        ( mulop )
591       (         	140 (OPN_PAR) 	0        ( ( )
591       pressing  	42  (ID)      	7527912  ( id )
591       [         	120 (OPN_BRAC) 	0        ( [ )
591       daemon    	42  (ID)      	7528984  ( id )
591       ]         	130 (CLS_BRAC) 	0        ( ] )
591       and       	32  (AND)     	4        ( mulop )
591       0         	45  (INT)     	0        ( num )
592       mod       	32  (MOD)     	3        ( mulop )
592       Diego     	42  (ID)      	6555408  ( id )
592       )         	145 (CLS_PAR) 	0        ( ) )
592       )         	145 (CLS_PAR) 	0        ( ) )
592       +         	999 (PLUS)    	0        ( + )
592       breeches  	42  (ID)      	7531344  ( id )
592       [         	120 (OPN_BRAC) 	0        ( [ )
592       (         	140 (OPN_PAR) 	0        ( ( )
592       genuinely 	42  (ID)      	7532600  ( id )
592       or        	31  (OR)      	2        ( addop )
592       chopper   	42  (ID)      	7533672  ( id )
592       /         	32  (DIVIDE)  	1        ( mulop )
592       audiograms 	42  (ID)      	7534744  ( id )
592       *         	32  (TIMES)   	0        ( mulop )
592       86.19     	45  (REAL)    	2        ( num )
593       >=        	30  (GEQTHEN) 	4        ( relop )
593       (         	140 (OPN_PAR) 	0        ( ( )
593       regardless 	42  (ID)      	4091544  ( id )
593       )         	145 (CLS_PAR) 	0        ( ) )
593       )         	145 (CLS_PAR) 	0        ( ) )
593       ]         	130 (CLS_BRAC) 	0        ( ] )
593       and       	32  (AND)     	4        ( mulop )
593       (         	140 (OPN_PAR) 	0        ( ( )
593       chatters  	42  (ID)      	7537472  ( id )
593       <>        	30  (NEQ)     	1        ( relop )
593       grub      	42  (ID)      	7538544  ( id )
593       and       	32  (AND)     	4        ( mulop )
593       0         	45  (INT)     	0        ( num )
593       +         	999 (PLUS)    	0        ( + )
593       voider    	42  (ID)      	7539984  ( id )
593       [         	120 (OPN_BRAC) 	0        ( [ )
593       revenge   	42  (ID)      	7541056  ( id )
594       <         	30  (LTHEN)   	2        ( relop )
594       healthier 	42  (ID)      	4195184  ( id )
594       ]         	130 (CLS_BRAC) 	0        ( ] )
594       mod       	32  (MOD)     	3        ( mulop )
594       37.3      	45  (REAL)    	2        ( num )
594       /         	32  (DIVIDE)  	1        ( mulop )
594       not       	13  (NOT)     	0        ( not )
594       spruce    	42  (ID)      	7543232  ( id )
594       [         	120 (OPN_BRAC) 	0        ( [ )
594       effects   	42  (ID)      	7544304  ( id )
594       -         	31  (MINUS)   	1        ( addop )
594       vouch     	42  (ID)      	7545384  ( id )
594       <=        	30  (LEQTHEN) 	3        ( relop )
594       Buchanan  	42  (ID)      	7546456  ( id )
594       or        	31  (OR)      	2        ( addop )
595       diorama   	42  (ID)      	7547528  ( id )
595       ]         	130 (CLS_BRAC) 	0        ( ] )
595       mod       	32  (MOD)     	3        ( mulop )
595       plebiscite 	42  (ID)      	7548784  ( id )
595       -         	31  (MINUS)   	1        ( addop )
595       (         	140 (OPN_PAR) 	0        ( ( )
595       chastises 	42  (ID)      	7550040  ( id )
595       or        	31  (OR)      	2        ( addop )
595       midshipman 	42  (ID)      	7551112  ( id )
595       )         	145 (CLS_PAR) 	0        ( ) )
595       and       	32  (AND)     	4        ( mulop )
595       (         	140 (OPN_PAR) 	0        ( ( )
595       pass      	42  (ID)      	7552552  ( id )
595       <         	30  (LTHEN)   	2        ( relop )
596       exploiting 	42  (ID)      	7553624  ( id )
596       +         	999 (PLUS)    	0        ( + )
596       resigning 	42  (ID)      	7554696  ( id )
596       -         	31  (MINUS)   	1        ( addop )
596       sponged   	42  (ID)      	7555768  ( id )
596       div       	32  (DIV)     	2        ( mulop )
596       blanker   	42  (ID)      	7556840  ( id )
596       )         	145 (CLS_PAR) 	0        ( ) )
596       /         	32  (DIVIDE)  	1        ( mulop )
596       (         	140 (OPN_PAR) 	0        ( ( )
596       wee       	42  (ID)      	7558280  ( id )
596       div       	32  (DIV)     	2        ( mulop )
596       miasma    	42  (ID)      	7559352  ( id )
596       [         	120 (OPN_BRAC) 	0        ( [ )
597       duplicable 	42  (ID)      	7560424  ( id )
597       ]         	130 (CLS_BRAC) 	0        ( ] )
597       )         	145 (CLS_PAR) 	0        ( ) )
597       *         	32  (TIMES)   	0        ( mulop )
597       basics    	42  (ID)      	7561864  ( id )
597       [         	120 (OPN_BRAC) 	0        ( [ )
597       Mathieu   	42  (ID)      	7562936  ( id )
597       mod       	32  (MOD)     	3        ( mulop )
597       fed       	42  (ID)      	7564008  ( id )
597       [         	120 (OPN_BRAC) 	0        ( [ )
597       show      	42  (ID)      	7565080  ( id )
597       ]         	130 (CLS_BRAC) 	0        ( ] )
597       /         	32  (DIVIDE)  	1        ( mulop )
597       (         	140 (OPN_PAR) 	0        ( ( )
597       anguish   	42  (ID)      	7566520  ( id )
597       )         	145 (CLS_PAR) 	0        ( ) )
597       =         	30  (EQ)      	0        ( relop )
598       disruptive 	42  (ID)      	7567776  ( id )
598       /         	32  (DIVIDE)  	1        ( mulop )
598       takes     	42  (ID)      	7568848  ( id )
598       mod       	32  (MOD)     	3        ( mulop )
598       (         	140 (OPN_PAR) 	0        ( ( )
598       polarity  	42  (ID)      	7570104  ( id )
598       )         	145 (CLS_PAR) 	0        ( ) )
598       *         	32  (TIMES)   	0        ( mulop )
598       lien      	42  (ID)      	7571360  ( id )
598       [         	120 (OPN_BRAC) 	0        ( [ )
598       perching  	42  (ID)      	7572432  ( id )
598       >=        	30  (GEQTHEN) 	4        ( relop )
598       roughed   	42  (ID)      	7573504  ( id )
598       ]         	130 (CLS_BRAC) 	0        ( ] )
598       ]         	130 (CLS_BRAC) 	0        ( ] )
598       )         	145 (CLS_PAR) 	0        ( ) )
599       mod       	32  (MOD)     	3        ( mulop )
599       cache     	42  (ID)      	7575128  ( id )
599       *         	32  (TIMES)   	0        ( mulop )
599       (         	140 (OPN_PAR) 	0        ( ( )
599       recall    	42  (ID)      	7576384  ( id )
599       *         	32  (TIMES)   	0        ( mulop )
599       (         	140 (OPN_PAR) 	0        ( ( )
599       Laos      	42  (ID)      	7577640  ( id )
599       mod       	32  (MOD)     	3        ( mulop )
599       segment   	42  (ID)      	7578712  ( id )
599       div       	32  (DIV)     	2        ( mulop )
599       15.123e34 	45  (REAL)    	1        ( num )
599       *         	32  (TIMES)   	0        ( mulop )
599       not       	13  (NOT)     	0        ( not )
599       Rhine     	42  (ID)      	7580336  ( id )
599       [         	120 (OPN_BRAC) 	0        ( [ )
600       stifled   	42  (ID)      	7581408  ( id )
600       ]         	130 (CLS_BRAC) 	0        ( ] )
600       mod       	32  (MOD)     	3        ( mulop )
600       (         	140 (OPN_PAR) 	0        ( ( )
600       Pittsfield 	42  (ID)      	7582848  ( id )
600       <=        	30  (LEQTHEN) 	3        ( relop )
600       sprawl    	42  (ID)      	7583920  ( id )
600       -         	31  (MINUS)   	1        ( addop )
600       surmised  	42  (ID)      	7584992  ( id )
600       )         	145 (CLS_PAR) 	0        ( ) )
600       and       	32  (AND)     	4        ( mulop )
600       quavering 	42  (ID)      	7586248  ( id )
600       [         	120 (OPN_BRAC) 	0        ( [ )
601       conceiving 	42  (ID)      	7587320  ( id )
601       mod       	32  (MOD)     	3        ( mulop )
601       Parks     	42  (ID)      	7588392  ( id )
601       ]         	130 (CLS_BRAC) 	0        ( ] )
601       >         	30  (GTHEN)   	5        ( relop )
601       not       	13  (NOT)     	0        ( not )
601       woofs     	42  (ID)      	7589832  ( id )
601       )         	145 (CLS_PAR) 	0        ( ) )
601       )         	145 (CLS_PAR) 	0        ( ) )
601       +         	999 (PLUS)    	0        ( + )
601       not       	13  (NOT)     	0        ( not )
601       not       	13  (NOT)     	0        ( not )
601       11        	45  (INT)     	0        ( num )
601       <>        	30  (NEQ)     	1        ( relop )
601       not       	13  (NOT)     	0        ( not )
601       (         	140 (OPN_PAR) 	0        ( ( )
601       not       	13  (NOT)     	0        ( not )
601       not       	13  (NOT)     	0        ( not )
602       knob      	42  (ID)      	7592744  ( id )
602       [         	120 (OPN_BRAC) 	0        ( [ )
602       opponent  	42  (ID)      	7593816  ( id )
602       -         	31  (MINUS)   	1        ( addop )
602       howling   	42  (ID)      	7594888  ( id )
602       =         	30  (EQ)      	0        ( relop )
602       buns      	42  (ID)      	7595960  ( id )
602       ]         	130 (CLS_BRAC) 	0        ( ] )
602       )         	145 (CLS_PAR) 	0        ( ) )
602       +         	999 (PLUS)    	0        ( + )
602       not       	13  (NOT)     	0        ( not )
602       8         	45  (INT)     	0        ( num )
602       +         	999 (PLUS)    	0        ( + )
602       astatine  	42  (ID)      	7597952  ( id )
602       /         	32  (DIVIDE)  	1        ( mulop )
602       volleyball 	42  (ID)      	7599024  ( id )
603       or        	31  (OR)      	2        ( addop )
603       selenium  	42  (ID)      	7600096  ( id )
603       [         	120 (OPN_BRAC) 	0        ( [ )
603       1.2465e33 	45  (REAL)    	1        ( num )
603       ]         	130 (CLS_BRAC) 	0        ( ] )
603       and       	32  (AND)     	4        ( mulop )
603       (         	140 (OPN_PAR) 	0        ( ( )
603       clientele 	42  (ID)      	7601904  ( id )
603       [         	120 (OPN_BRAC) 	0        ( [ )
603       gotten    	42  (ID)      	7602976  ( id )
603       [         	120 (OPN_BRAC) 	0        ( [ )
603       brimmed   	42  (ID)      	7604048  ( id )
603       ]         	130 (CLS_BRAC) 	0        ( ] )
603       or        	31  (OR)      	2        ( addop )
604       Monash    	42  (ID)      	7605304  ( id )
604       *         	32  (TIMES)   	0        ( mulop )
604       defective 	42  (ID)      	7606376  ( id )
604       [         	120 (OPN_BRAC) 	0        ( [ )
604       searing   	42  (ID)      	7607448  ( id )
604       +         	999 (PLUS)    	0        ( + )
604       fanfold   	42  (ID)      	3692544  ( id )
604       =         	30  (EQ)      	0        ( relop )
604       forts     	42  (ID)      	7608888  ( id )
604       ]         	130 (CLS_BRAC) 	0        ( ] )
604       >=        	30  (GEQTHEN) 	4        ( relop )
604       beck      	42  (ID)      	7610144  ( id )
604       and       	32  (AND)     	4        ( mulop )
604       (         	140 (OPN_PAR) 	0        ( ( )
605       seedlings 	42  (ID)      	7611400  ( id )
605       )         	145 (CLS_PAR) 	0        ( ) )
605       mod       	32  (MOD)     	3        ( mulop )
605       6364.704  	45  (REAL)    	2        ( num )
605       /         	32  (DIVIDE)  	1        ( mulop )
605       not       	13  (NOT)     	0        ( not )
605       not       	13  (NOT)     	0        ( not )
605       pored     	42  (ID)      	7613392  ( id )
605       [         	120 (OPN_BRAC) 	0        ( [ )
605       Cobb      	42  (ID)      	7614464  ( id )
605       ]         	130 (CLS_BRAC) 	0        ( ] )
605       ]         	130 (CLS_BRAC) 	0        ( ] )
605       and       	32  (AND)     	4        ( mulop )
605       (         	140 (OPN_PAR) 	0        ( ( )
605       0         	45  (INT)     	0        ( num )
605       /         	32  (DIVIDE)  	1        ( mulop )
606       conquered 	42  (ID)      	7616456  ( id )
606       or        	31  (OR)      	2        ( addop )
606       (         	140 (OPN_PAR) 	0        ( ( )
606       coverlet  	42  (ID)      	7617712  ( id )
606       and       	32  (AND)     	4        ( mulop )
606       suffrage  	42  (ID)      	7618784  ( id )
606       <>        	30  (NEQ)     	1        ( relop )
606       kindles   	42  (ID)      	7619856  ( id )
606       +         	999 (PLUS)    	0        ( + )
606       south     	42  (ID)      	7620928  ( id )
606       *         	32  (TIMES)   	0        ( mulop )
606       horse     	42  (ID)      	7622000  ( id )
606       )         	145 (CLS_PAR) 	0        ( ) )
606       <=        	30  (LEQTHEN) 	3        ( relop )
607       anguished 	42  (ID)      	7623256  ( id )
607       -         	31  (MINUS)   	1        ( addop )
607       747.401   	45  (REAL)    	2        ( num )
607       mod       	32  (MOD)     	3        ( mulop )
607       (         	140 (OPN_PAR) 	0        ( ( )
607       slimed    	42  (ID)      	7624880  ( id )
607       +         	999 (PLUS)    	0        ( + )
607       huddling  	42  (ID)      	7625952  ( id )
607       )         	145 (CLS_PAR) 	0        ( ) )
607       -         	31  (MINUS)   	1        ( addop )
607       taunt     	42  (ID)      	7627208  ( id )
607       [         	120 (OPN_BRAC) 	0        ( [ )
607       preach    	42  (ID)      	7628280  ( id )
607       +         	999 (PLUS)    	0        ( + )
607       roses     	42  (ID)      	7629352  ( id )
608       or        	31  (OR)      	2        ( addop )
608       unary     	42  (ID)      	7630424  ( id )
608       >=        	30  (GEQTHEN) 	4        ( relop )
608       codify    	42  (ID)      	7631496  ( id )
608       +         	999 (PLUS)    	0        ( + )
608       victimizer 	42  (ID)      	7632568  ( id )
608       or        	31  (OR)      	2        ( addop )
608       Pavlovian 	42  (ID)      	7633640  ( id )
608       ]         	130 (CLS_BRAC) 	0        ( ] )
608       )         	145 (CLS_PAR) 	0        ( ) )
608       -         	31  (MINUS)   	1        ( addop )
608       (         	140 (OPN_PAR) 	0        ( ( )
608       Russians  	42  (ID)      	7635264  ( id )
608       [         	120 (OPN_BRAC) 	0        ( [ )
608       namer     	42  (ID)      	7636336  ( id )
609       ]         	130 (CLS_BRAC) 	0        ( ] )
609       *         	32  (TIMES)   	0        ( mulop )
609       (         	140 (OPN_PAR) 	0        ( ( )
609       moulding  	42  (ID)      	7637776  ( id )
609       =         	30  (EQ)      	0        ( relop )
609       Lovejoy   	42  (ID)      	7638848  ( id )
609       )         	145 (CLS_PAR) 	0        ( ) )
609       )         	145 (CLS_PAR) 	0        ( ) )
609       *         	32  (TIMES)   	0        ( mulop )
609       not       	13  (NOT)     	0        ( not )
609       fort      	42  (ID)      	7640472  ( id )
609       *         	32  (TIMES)   	0        ( mulop )
609       3183      	45  (INT)     	0        ( num )
609       *         	32  (TIMES)   	0        ( mulop )
609       (         	140 (OPN_PAR) 	0        ( ( )
609       (         	140 (OPN_PAR) 	0        ( ( )
